4.000000236679270118e+07, 4.000000228577627242e+07, 2.869719510195040226e+09, 4.343413259975455701e+06, 2.600000739274811465e+06, -1.858226266974371505e-08
4.000000245708243549e+07, 4.000000237606472522e+07, 2.869719510195041180e+09, 4.343413262138999999e+06, 2.600000749035630841e+06, -2.523453864878515291e-08
4.000000240945893526e+07, 4.000000232844215631e+07, 2.869719510195040703e+09, 4.343413260559656657e+06, 2.600000743821428623e+06, -2.080759221186834357e-08
4.000000235186023265e+07, 4.000000227084392309e+07, 2.869719510195041180e+09, 4.343413259796422906e+06, 2.600000738084273878e+06, -1.782825892589862201e-08
4.000000239608373493e+07, 4.000000231506707519e+07, 2.869719510195041180e+09, 4.343413260301989503e+06, 2.600000742311892565e+06, -2.010448112333534615e-08
4.000000239413062483e+07, 4.000000231311395019e+07, 2.869719510195040703e+09, 4.343413260479350574e+06, 2.600000743491044268e+06, -2.022567460167976304e-08
4.000000238758436590e+07, 4.000000230656773597e+07, 2.869719510195040703e+09, 4.343413260454735719e+06, 2.600000743403111119e+06, -1.998745174995209944e-08
4.000000239874985814e+07, 4.000000231773310900e+07, 2.869719510195040703e+09, 4.343413260625612922e+06, 2.600000744256849401e+06, -2.058402184721425959e-08
4.000000249041624367e+07, 4.000000252518903464e+07, 2.869719510204108715e+09, 4.343413257508297451e+06, 2.600000758720341139e+06, -2.213076938495729445e-08
4.000000244841831923e+07, 4.000000248319035769e+07, 2.869719510204108238e+09, 4.343413255375883542e+06, 2.600000754416366573e+06, -2.195502865360861555e-08
4.000000224742251635e+07, 4.000000228220903873e+07, 2.869719510204109192e+09, 4.343413258288674988e+06, 2.600000741075642407e+06, -2.101515203541804946e-08
4.000000225970176607e+07, 4.000000229447138309e+07, 2.869719510204108238e+09, 4.343413258369817398e+06, 2.600000741431238595e+06, -2.101324106851178847e-08
4.000000239678307623e+07, 4.000000231576640904e+07, 2.869719510195040703e+09, 4.343413260420742445e+06, 2.600000743151749019e+06, -2.021016444233374365e-08
4.000000240791601688e+07, 4.000000232689923793e+07, 2.869719510195040703e+09, 4.343413260545076802e+06, 2.600000743751734961e+06, -2.073850400957359187e-08
4.000000246979435533e+07, 4.000000250458896160e+07, 2.869719510204109192e+09, 4.343413257184632123e+06, 2.600000757352719083e+06, -2.213489540240271724e-08
4.000000236658047140e+07, 4.000000228556404263e+07, 2.869719510195041180e+09, 4.343413259973040782e+06, 2.600000739218120929e+06, -1.856718774862577463e-08
4.000000235215558112e+07, 4.000000227113927156e+07, 2.869719510195040703e+09, 4.343413259800628759e+06, 2.600000738083331846e+06, -1.783897015815333206e-08
4.000000236719689518e+07, 4.000000228618043661e+07, 2.869719510195040703e+09, 4.343413259796471335e+06, 2.600000738613490947e+06, -1.867739594618865820e-08
