4.000000592243845761e+07, 4.000000571572400630e+07, 2.869724293673741817e+09, 4.843366102527935989e+06, 2.600001844837077428e+06, -5.288095286363886284e-08
4.000000619360978901e+07, 4.000000598689474910e+07, 2.869724293673742294e+09, 4.843366099676469341e+06, 2.600001864651130047e+06, -5.235535253395040683e-08
4.000000595128253102e+07, 4.000000574456802011e+07, 2.869724293673741817e+09, 4.843366104338038713e+06, 2.600001847297262866e+06, -5.300546995317114966e-08
4.000000589715760946e+07, 4.000000569044297189e+07, 2.869724293673741341e+09, 4.843366101740498096e+06, 2.600001842377815861e+06, -5.253929383069452435e-08
4.000000589716050774e+07, 4.000000569044584781e+07, 2.869724293673741341e+09, 4.843366101759024896e+06, 2.600001842378017493e+06, -5.253072269730010726e-08
4.000000591250005364e+07, 4.000000570578569174e+07, 2.869724293673741817e+09, 4.843366102310771123e+06, 2.600001843894213438e+06, -5.278517474166226208e-08
4.000000587734954804e+07, 4.000000567063470930e+07, 2.869724293673741817e+09, 4.843366101543029770e+06, 2.600001841449925676e+06, -5.240258480708483119e-08
4.000000616610022634e+07, 4.000000595938514173e+07, 2.869724293673741817e+09, 4.843366099381381646e+06, 2.600001863175819162e+06, -5.219260447774168564e-08
4.000000590950237215e+07, 4.000000570278746635e+07, 2.869724293673741341e+09, 4.843366101894945838e+06, 2.600001843037165236e+06, -5.252767572439511445e-08
4.000000592669427395e+07, 4.000000571997967362e+07, 2.869724293673741817e+09, 4.843366102557801642e+06, 2.600001845075110439e+06, -5.287982194906920313e-08
4.000000589966293424e+07, 4.000000569294825196e+07, 2.869724293673741341e+09, 4.843366102301177569e+06, 2.600001843787867576e+06, -5.269132893393628148e-08
4.000000590128868818e+07, 4.000000569457388669e+07, 2.869724293673741817e+09, 4.843366101786953397e+06, 2.600001842607806437e+06, -5.251924910558580540e-08
4.000000595713295043e+07, 4.000000575041819364e+07, 2.869724293673741817e+09, 4.843366104492333718e+06, 2.600001847919221967e+06, -5.309221751947699792e-08
4.000000589827840775e+07, 4.000000569156360626e+07, 2.869724293673741817e+09, 4.843366101767353714e+06, 2.600001842396292370e+06, -5.257054496746659468e-08
4.000000604452186078e+07, 4.000000583780728281e+07, 2.869724293673741817e+09, 4.843366099355261773e+06, 2.600001808065885678e+06, -5.262082679323897925e-08
4.000000595023912191e+07, 4.000000574352457374e+07, 2.869724293673741817e+09, 4.843366104326420464e+06, 2.600001847136091441e+06, -5.301909854934315636e-08
4.000000592244056612e+07, 4.000000571572603285e+07, 2.869724293673741817e+09, 4.843366102509642951e+06, 2.600001844837157056e+06, -5.287207920237765854e-08
4.000000593600410968e+07, 4.000000572928934544e+07, 2.869724293673741817e+09, 4.843366104277195409e+06, 2.600001846909853630e+06, -5.295038377877989991e-08
4.000000589249036461e+07, 4.000000568577595800e+07, 2.869724293673741817e+09, 4.843366102091838606e+06, 2.600001842952906154e+06, -5.263814631599164777e-08
4.000000593524102122e+07, 4.000000572852620482e+07, 2.869724293673741817e+09, 4.843366104269004427e+06, 2.600001846761854365e+06, -5.299915427291328745e-08
4.000000589414574951e+07, 4.000000568743112683e+07, 2.869724293673741817e+09, 4.843366101705658250e+06, 2.600001842206069268e+06, -5.249420684675287009e-08
4.000000619514328241e+07, 4.000000598842830956e+07, 2.869724293673741341e+09, 4.843366099694004282e+06, 2.600001864739184733e+06, -5.236024137686751155e-08
4.000000616853449494e+07, 4.000000596181935072e+07, 2.869724293673741817e+09, 4.843366099408868700e+06, 2.600001863321030047e+06, -5.220338512544542196e-08
4.000000593388754874e+07, 4.000000572717259824e+07, 2.869724293673741817e+09, 4.843366104234725237e+06, 2.600001846685256809e+06, -5.295872592944983499e-08
4.000000591265828907e+07, 4.000000570594382286e+07, 2.869724293673741817e+09, 4.843366102293879725e+06, 2.600001843903746922e+06, -5.273870840881421127e-08
4.000000593736718595e+07, 4.000000573065232486e+07, 2.869724293673741341e+09, 4.843366104293567128e+06, 2.600001846988236997e+06, -5.301102984334427428e-08
4.000000587707829475e+07, 4.000000567036339641e+07, 2.869724293673741817e+09, 4.843366101540409960e+06, 2.600001841433812398e+06, -5.243411708026680659e-08
4.000000589851947874e+07, 4.000000569180471450e+07, 2.869724293673741341e+09, 4.843366101774742827e+06, 2.600001842459496111e+06, -5.250735076619144184e-08
4.000000595744377375e+07, 4.000000575072886050e+07, 2.869724293673741817e+09, 4.843366104514088482e+06, 2.600001847933902871e+06, -5.308250705692589273e-08
4.000000589972312003e+07, 4.000000569300846010e+07, 2.869724293673741817e+09, 4.843366102278572507e+06, 2.600001843739441596e+06, -5.279213823765760407e-08
4.000000590005443990e+07, 4.000000569334006310e+07, 2.869724293673741817e+09, 4.843366101783640683e+06, 2.600001842593393754e+06, -5.256264994482979923e-08
4.000000590045631677e+07, 4.000000569374151528e+07, 2.869724293673741341e+09, 4.843366101796573028e+06, 2.600001842673135456e+06, -5.248338801748393674e-08
4.000000606180556864e+07, 4.000000585509125888e+07, 2.869724293673741341e+09, 4.843366099411785603e+06, 2.600001808394364081e+06, -5.261825994394292800e-08
4.000000589565248042e+07, 4.000000568893771619e+07, 2.869724293673741817e+09, 4.843366101722871885e+06, 2.600001842291957699e+06, -5.250646024342435991e-08
4.000000590196964145e+07, 4.000000569525498152e+07, 2.869724293673742294e+09, 4.843366102303816006e+06, 2.600001843872643076e+06, -5.278438171132210638e-08
4.000000589872209728e+07, 4.000000569200739264e+07, 2.869724293673741817e+09, 4.843366101757485420e+06, 2.600001842458497733e+06, -5.253500940002916964e-08
4.000000590007641166e+07, 4.000000569336175174e+07, 2.869724293673742294e+09, 4.843366101791016757e+06, 2.600001842535153497e+06, -5.256745838820201956e-08
4.000000589723061025e+07, 4.000000569051596522e+07, 2.869724293673741817e+09, 4.843366101736449637e+06, 2.600001842333651613e+06, -5.253858419504094763e-08
4.000000588985802233e+07, 4.000000568314348161e+07, 2.869724293673741341e+09, 4.843366101548578590e+06, 2.600001841536090709e+06, -5.256314712514289370e-08
4.000000594918259233e+07, 4.000000574246807396e+07, 2.869724293673741341e+09, 4.843366104292512871e+06, 2.600001847037402447e+06, -5.302348033217922203e-08
4.000000589988447726e+07, 4.000000569316972792e+07, 2.869724293673741817e+09, 4.843366102299080230e+06, 2.600001843748634681e+06, -5.272684910688944451e-08
4.000000604433760047e+07, 4.000000583762295544e+07, 2.869724293673741817e+09, 4.843366099334399216e+06, 2.600001808053038083e+06, -5.264013404114947921e-08
4.000000595370084792e+07, 4.000000574698612839e+07, 2.869724293673741817e+09, 4.843366104366113432e+06, 2.600001847441857215e+06, -5.298396773654234912e-08
4.000000590150302649e+07, 4.000000569478824735e+07, 2.869724293673741341e+09, 4.843366101808923297e+06, 2.600001842735830694e+06, -5.252151705312568837e-08
4.000000591238627583e+07, 4.000000570567185432e+07, 2.869724293673741817e+09, 4.843366102291033603e+06, 2.600001843887665309e+06, -5.278305530888241396e-08
4.000000594866677374e+07, 4.000000574195214361e+07, 2.869724293673741341e+09, 4.843366104291148484e+06, 2.600001847059017047e+06, -5.296216147811560504e-08
4.000000590008313209e+07, 4.000000569336834550e+07, 2.869724293673741817e+09, 4.843366101773076691e+06, 2.600001842536088079e+06, -5.255190800969981447e-08
4.000000590128625929e+07, 4.000000569457142055e+07, 2.869724293673741817e+09, 4.843366101805310696e+06, 2.600001842607604805e+06, -5.253522344271167144e-08
4.000000590128368139e+07, 4.000000569456887245e+07, 2.869724293673741817e+09, 4.843366101786828600e+06, 2.600001842607410159e+06, -5.254091168760502981e-08
4.000000591889785975e+07, 4.000000571218346804e+07, 2.869724293673741341e+09, 4.843366102360710502e+06, 2.600001844218995422e+06, -5.283988775350780675e-08
4.000000589820313454e+07, 4.000000569148850441e+07, 2.869724293673741817e+09, 4.843366101770334877e+06, 2.600001842439920176e+06, -5.257298308500157758e-08
4.000000590001020581e+07, 4.000000569329561293e+07, 2.869724293673741817e+09, 4.843366102281796746e+06, 2.600001843755902257e+06, -5.277944348419290250e-08
4.000000590103979409e+07, 4.000000569432516396e+07, 2.869724293673741817e+09, 4.843366102293548174e+06, 2.600001843817213085e+06, -5.274904058632060427e-08
4.000000589956901222e+07, 4.000000569285444915e+07, 2.869724293673741817e+09, 4.843366102295162156e+06, 2.600001843733455986e+06, -5.274872498132967305e-08
4.000000591249681264e+07, 4.000000570578239858e+07, 2.869724293673741817e+09, 4.843366102292043157e+06, 2.600001843893687241e+06, -5.277922398889716253e-08
4.000000589460274577e+07, 4.000000568788802624e+07, 2.869724293673741817e+09, 4.843366101710840128e+06, 2.600001842229618225e+06, -5.251974494608018336e-08
4.000000593508867919e+07, 4.000000572837385535e+07, 2.869724293673741341e+09, 4.843366104248701595e+06, 2.600001846756618470e+06, -5.295041451055173008e-08
4.000000589827228338e+07, 4.000000569155748934e+07, 2.869724293673741817e+09, 4.843366101767236367e+06, 2.600001842396088876e+06, -5.261393719002774579e-08
4.000000590970832109e+07, 4.000000570299344510e+07, 2.869724293673741817e+09, 4.843366101877487265e+06, 2.600001843036900740e+06, -5.257103534350457274e-08
