4.000000617072115093e+07, 4.000000596400612593e+07, 2.869724293673742294e+09, 4.843366099451024085e+06, 2.600001863546367735e+06, -5.224510169186458269e-08
4.000000590114687383e+07, 4.000000569443215430e+07, 2.869724293673741817e+09, 4.843366101781358942e+06, 2.600001842563309241e+06, -5.253243812622713694e-08
4.000000589972481132e+07, 4.000000569301005453e+07, 2.869724293673741341e+09, 4.843366101769985631e+06, 2.600001842531159520e+06, -5.247942405939096492e-08
4.000000589956615120e+07, 4.000000569285144657e+07, 2.869724293673741817e+09, 4.843366101786305197e+06, 2.600001842521329876e+06, -5.249282409712878078e-08
4.000000589894420654e+07, 4.000000569222947210e+07, 2.869724293673741817e+09, 4.843366101797696203e+06, 2.600001842586698011e+06, -5.249185831647245218e-08
4.000000595002762973e+07, 4.000000574331307411e+07, 2.869724293673741341e+09, 4.843366104325228371e+06, 2.600001847136356402e+06, -5.304323890268015018e-08
4.000000591506217420e+07, 4.000000570834775269e+07, 2.869724293673742294e+09, 4.843366102339903824e+06, 2.600001844043171033e+06, -5.279569122352001308e-08
4.000000589524996281e+07, 4.000000568853549659e+07, 2.869724293673741817e+09, 4.843366102123272605e+06, 2.600001843101555482e+06, -5.271280259437408346e-08
4.000000587678329647e+07, 4.000000567006838322e+07, 2.869724293673742294e+09, 4.843366101531592198e+06, 2.600001841367356479e+06, -5.255266936062461927e-08
4.000000591265681386e+07, 4.000000570594245940e+07, 2.869724293673741341e+09, 4.843366102294094861e+06, 2.600001843903410248e+06, -5.272179898275851134e-08
4.000000591250414401e+07, 4.000000570578972995e+07, 2.869724293673741817e+09, 4.843366102310875431e+06, 2.600001843894646969e+06, -5.274888434162476660e-08
4.000000590098807216e+07, 4.000000569427330792e+07, 2.869724293673742294e+09, 4.843366101779582910e+06, 2.600001842553842347e+06, -5.258836454255040185e-08
4.000000591528788209e+07, 4.000000570857359469e+07, 2.869724293673741817e+09, 4.843366102337806486e+06, 2.600001844007512089e+06, -5.274644633739182240e-08
4.000000591392948478e+07, 4.000000570721511543e+07, 2.869724293673741817e+09, 4.843366102304042317e+06, 2.600001843926963396e+06, -5.279071206814361553e-08
4.000000589685780555e+07, 4.000000569014308602e+07, 2.869724293673741817e+09, 4.843366101755949669e+06, 2.600001842364329379e+06, -5.250779480217162391e-08
4.000000592244060338e+07, 4.000000571572600305e+07, 2.869724293673741817e+09, 4.843366102509731427e+06, 2.600001844837600831e+06, -5.288887404629737583e-08
4.000000606073755026e+07, 4.000000585402326286e+07, 2.869724293673742771e+09, 4.843366099383994937e+06, 2.600001808362963144e+06, -5.266725963113723662e-08
4.035258286630706489e+07, 4.033998092847416550e+07, 2.869724202612146378e+09, 4.811274167384349741e+06, 2.713586442050707992e+06, -3.113364943673387671e-03
4.036292200481272489e+07, 4.035007771693839133e+07, 2.869724170971899986e+09, 4.812402595336898230e+06, 2.715616190667570569e+06, -3.208549157703473754e-03
4.037315854855008423e+07, 4.036007383552891016e+07, 2.869724139518443584e+09, 4.813521721481382847e+06, 2.717626673354703933e+06, -3.302766296149724050e-03
4.036284971383161098e+07, 4.035000711576021463e+07, 2.869724171192728519e+09, 4.812394725386702456e+06, 2.715602031828672625e+06, -3.207873117643323009e-03
4.035258283650173992e+07, 4.033998089948780835e+07, 2.869724202612257481e+09, 4.811274163520440459e+06, 2.713586435403445736e+06, -3.113364899379918605e-03
4.036291165693160146e+07, 4.035006761044919491e+07, 2.869724171003448486e+09, 4.812401470801126212e+06, 2.715614166678201407e+06, -3.208451583289344961e-03
4.037315876329931617e+07, 4.036007404947123677e+07, 2.869724139518350124e+09, 4.813521727172703482e+06, 2.717626691390802152e+06, -3.302775333564069576e-03
4.036286006475381553e+07, 4.035001722523305565e+07, 2.869724171161182880e+09, 4.812395849955790676e+06, 2.715604056133546401e+06, -3.207970791678761268e-03
4.035258291867600381e+07, 4.033998098224420846e+07, 2.869724202612334728e+09, 4.811274162083565257e+06, 2.713586437234897632e+06, -3.113369856581430731e-03
4.036290132060907781e+07, 4.035005751556800306e+07, 2.869724171034994125e+09, 4.812400346414910629e+06, 2.715612143341066781e+06, -3.208354598337793007e-03
4.037315892119546980e+07, 4.036007420692788064e+07, 2.869724139518283367e+09, 4.813521731163008139e+06, 2.717626704152747057e+06, -3.302782147917813181e-03
4.036287041294828057e+07, 4.035002733205439150e+07, 2.869724171129635811e+09, 4.812396974503847770e+06, 2.715606080151331145e+06, -3.208068379668621312e-03
4.035258278851847351e+07, 4.033998085247544199e+07, 2.869724202612383842e+09, 4.811274158937018365e+06, 2.713586426866566762e+06, -3.113364199384364463e-03
4.036289101552632451e+07, 4.035004745182844251e+07, 2.869724171066542625e+09, 4.812399222403630614e+06, 2.715610122238796670e+06, -3.208259022864379858e-03
4.037315880297964811e+07, 4.036007408845228702e+07, 2.869724139518251896e+09, 4.813521730660210364e+06, 2.717626697836979292e+06, -3.302776110613715992e-03
4.036288069464487582e+07, 4.035003737241485715e+07, 2.869724171098088264e+09, 4.812398098215195350e+06, 2.715608099824862089e+06, -3.208162805746967057e-03
4.035258283084673434e+07, 4.033998089495353401e+07, 2.869724202612397194e+09, 4.811274158994049765e+06, 2.713586428807991091e+06, -3.113366466579320976e-03
4.092284051266300678e+07, 4.088769775950884819e+07, 2.869724411902640343e+09, 4.722005341213352047e+06, 2.924648003195238300e+06, -8.056654127488599437e-03
4.102251649000038952e+07, 4.098480289618119597e+07, 2.869724038935100555e+09, 4.734995908274629153e+06, 2.943865848276991397e+06, -8.971874596404319502e-03
4.111896186481156945e+07, 4.107870331346426904e+07, 2.869723664257574558e+09, 4.747772040645345114e+06, 2.962487541575912386e+06, -9.856849252237584111e-03
4.102183023951088637e+07, 4.098413455110780895e+07, 2.869724041552125931e+09, 4.734905730603932403e+06, 2.943733429925600532e+06, -8.965577813612363861e-03
4.092284002095641196e+07, 4.088769727678776532e+07, 2.869724411903932571e+09, 4.722005293659007177e+06, 2.924647925544603262e+06, -8.056644541614668004e-03
4.102241841726864874e+07, 4.098470738142242283e+07, 2.869724039308976650e+09, 4.734983025470867753e+06, 2.943846929674269632e+06, -8.970973092649802902e-03
4.111896212506052107e+07, 4.107870356596063823e+07, 2.869723664256443977e+09, 4.747772078548535705e+06, 2.962487595324668102e+06, -9.856850605846225952e-03
4.102192812682212889e+07, 4.098422988072192669e+07, 2.869724041178279400e+09, 4.734918611198301427e+06, 2.943752336921423674e+06, -8.966470449878258600e-03
4.092283973783300072e+07, 4.088769700030733645e+07, 2.869724411904858589e+09, 4.722005260686456226e+06, 2.924647874813596252e+06, -8.056640818409718796e-03
4.102232039590797573e+07, 4.098461191787343472e+07, 2.869724039682837486e+09, 4.734970143394635990e+06, 2.943828013976199087e+06, -8.970074140190189074e-03
4.111896228931169212e+07, 4.107870372512767464e+07, 2.869723664255700111e+09, 4.747772103679799475e+06, 2.962487631030383985e+06, -9.856850923986712129e-03
4.102202621894433349e+07, 4.098432541474320740e+07, 2.869724040804430962e+09, 4.734931494674972259e+06, 2.943771258622549474e+06, -8.967372276573392156e-03
4.092283957036324590e+07, 4.088769683642052114e+07, 2.869724411905417442e+09, 4.722005240823508240e+06, 2.924647844832144212e+06, -8.056638596149924211e-03
4.102222218001439422e+07, 4.098451626005662233e+07, 2.869724040056706429e+09, 4.734957258272588253e+06, 2.943809084644197021e+06, -8.969166351201457443e-03
4.111896247075789422e+07, 4.107870390383154154e+07, 2.869723664255311012e+09, 4.747772117720535956e+06, 2.962487655144913588e+06, -9.856855806924242139e-03
4.102212447351563722e+07, 4.098442111134307832e+07, 2.869724040430564404e+09, 4.734944380596756004e+06, 2.943790190997808706e+06, -8.968281715864194134e-03
4.092283954619733244e+07, 4.088769681364724785e+07, 2.869724411905595779e+09, 4.722005234821317717e+06, 2.924647836755016353e+06, -8.056639390168728043e-03
4.110739203195603192e+07, 4.106231740020484477e+07, 2.869725287388304710e+09, 4.629498682855566964e+06, 3.033095210600076243e+06, -9.535657890801388717e-03
4.131000688542281836e+07, 4.125990008167600632e+07, 2.869724306317603111e+09, 4.670348197092344053e+06, 3.063571674066906795e+06, -1.141743372857421425e-02
4.149672186342886835e+07, 4.144180901485697180e+07, 2.869723321436122894e+09, 4.710138413437094539e+06, 3.090940626168722287e+06, -1.315188723796355090e-02
